0,1,2,3,4,,,,,,,
50,0.383006267,0.617917532,0.551043916,0.518696698,,,,,,,
50,0.387504554,0.615544349,0.548191923,0.554122021,,,,,,,
50,0.38718285,0.624938198,0.557050907,0.494861141,,,,,,,
50,0.385497507,0.625333729,0.558507463,0.465121365,,,,,,,
50,0.371670276,0.611984574,0.546271211,0.533566586,,,,,,,
50,0.38487796,0.627113616,0.55970816,0.468620162,,,,,,,
50,0.382048193,0.634529813,0.5688059,0.393614695,,,,,,,
50,0.382451495,0.626816968,0.559493671,0.468401487,,,,,,,
50,0.391117486,0.631068921,0.563213213,0.456374371,,,,,,,
50,0.37692408,0.633837635,0.567400062,0.411327356,,,,,,,
50,0.383436574,0.637199644,0.571451154,0.383336978,,,,,,,
50,0.375168613,0.620389598,0.554645622,0.468620162,,,,,,,
50,0.372184561,0.625927025,0.559362789,0.455062322,,,,,,,
50,0.389869029,0.629289034,0.5606596,0.485239449,,,,,,,
50,0.374569396,0.621279541,0.554194019,0.499015963,,,,,,,
50,0.369442401,0.63215663,0.570252018,0.327574896,,,,,,,
50,0.379764264,0.638089588,0.577622853,0.286026678,,,,,,,
50,0.382821214,0.632255513,0.565773259,0.419637,,,,,,,
50,0.375623906,0.62424602,0.557626361,0.466652088,,,,,,,
50,0.380552408,0.639177297,0.575195313,0.343538159,,,,,,,
50,0.387350139,0.624048255,0.556716198,0.486332823,,,,,,,
50,0.379628676,0.629091269,0.5625,0.438005686,,,,,,,
50,0.386005292,0.633244339,0.566359447,0.423573147,,,,,,,
50,0.383679102,0.609512509,0.542998897,0.58670457,,,,,,,
50,0.382491197,0.632354395,0.566703074,0.401486989,,,,,,,
50,0.374465668,0.630376743,0.567349573,0.355565274,,,,,,,
50,0.386804454,0.631068921,0.564118185,0.435818937,,,,,,,
50,0.379531414,0.635815287,0.573432343,0.325169473,,,,,,,
50,0.390179566,0.622169485,0.553991959,0.52285152,,,,,,,
50,0.377744793,0.638485118,0.573465791,0.364749617,,,,,,,
50,0.385135171,0.639869475,0.574947673,0.358189372,,,,,,,
50,0.373380215,0.621477306,0.556311413,0.446534004,,,,,,,
50,0.371978793,0.632947691,0.57067805,0.331948393,,,,,,,
50,0.386548793,0.632057747,0.564978646,0.433632189,,,,,,,
50,0.385832233,0.639572827,0.579506511,0.276186311,,,,,,,
50,0.374635496,0.628201325,0.560482071,0.469713536,,,,,,,
50,0.383051171,0.635716405,0.569988978,0.388803849,,,,,,,
50,0.378963679,0.62464155,0.557191226,0.485458124,,,,,,,
50,0.377925977,0.617126471,0.549836485,0.537940083,,,,,,,
50,0.391058399,0.637496292,0.568329064,0.45134485,,,,,,,
50,0.385647228,0.633145456,0.56458614,0.460966543,,,,,,,
50,0.389218239,0.625432611,0.557441826,0.494205117,,,,,,,
50,0.383066627,0.635716405,0.568395138,0.421167724,,,,,,,
50,0.379062789,0.639968358,0.577978581,0.306800787,,,,,,,
50,0.376118667,0.633343222,0.575997189,0.244478461,,,,,,,
50,0.377199334,0.628596856,0.561604585,0.450032801,,,,,,,
50,0.387639567,0.631068921,0.563652858,0.446315329,,,,,,,
50,0.385512292,0.634134283,0.567433956,0.415482178,,,,,,,
50,0.375938185,0.629585682,0.563605599,0.421605073,,,,,,,
50,0.381088701,0.62800356,0.560315335,0.470150886,,,,,,,
50,0.375461262,0.634628696,0.572299078,0.327793571,,,,,,,
50,0.388962719,0.639572827,0.572161742,0.40607916,,,,,,,
50,0.374856964,0.62009295,0.555036892,0.45221955,,,,,,,
50,0.387738593,0.631365569,0.564711288,0.427727969,,,,,,,
50,0.385636937,0.627904677,0.560160428,0.472118959,,,,,,,
50,0.386635978,0.631563334,0.563943832,0.448283403,,,,,,,
50,0.372494055,0.621872837,0.557114534,0.433850864,,,,,,,
50,0.380710383,0.63027786,0.562518741,0.45856112,,,,,,,
50,0.381883199,0.627706912,0.561045633,0.447190028,,,,,,,
50,0.374806862,0.637891822,0.575929322,0.311830308,,,,,,,
50,0.38738908,0.637298527,0.570537802,0.402799038,,,,,,,
50,0.388940346,0.634628696,0.567621688,0.419637,,,,,,,
50,0.376801457,0.630080095,0.565203762,0.395145419,,,,,,,
50,0.370974357,0.625234846,0.560482002,0.415482178,,,,,,,
50,0.397524726,0.631266686,0.562462996,0.477367155,,,,,,,
50,0.385562491,0.627805795,0.561222945,0.444784605,,,,,,,
50,0.379667437,0.638682883,0.573367396,0.369560464,,,,,,,
50,0.38969023,0.627509147,0.55921246,0.488300897,,,,,,,
50,0.384697854,0.637397409,0.572341105,0.369341789,,,,,,,
50,0.386397221,0.631859982,0.564006024,0.452000875,,,,,,,
50,0.387242889,0.628695738,0.561448317,0.455499672,,,,,,,
50,0.369057502,0.626718086,0.561346863,0.422261098,,,,,,,
50,0.374942264,0.631662217,0.569690993,0.330417669,,,,,,,
50,0.387060287,0.634134283,0.567642957,0.411108681,,,,,,,
50,0.386551394,0.635716405,0.570701447,0.37480866,,,,,,,
50,0.385321217,0.623553842,0.556808069,0.474305707,,,,,,,
50,0.373628829,0.627706912,0.563085572,0.400393615,,,,,,,
50,0.388219039,0.639869475,0.574396676,0.368248415,,,,,,,
50,0.385443714,0.639869475,0.573203334,0.390553247,,,,,,,
50,0.385781,0.612083457,0.545403744,0.565274437,,,,,,,
50,0.378349984,0.625729259,0.558474325,0.473431008,,,,,,,
50,0.374977147,0.629585682,0.562133734,0.455280997,,,,,,,
50,0.371448865,0.626322555,0.561227637,0.417887601,,,,,,,
50,0.379769132,0.630970039,0.56379912,0.441285808,,,,,,,
50,0.375442948,0.631464452,0.567399618,0.372403236,,,,,,,
50,0.379647755,0.635518639,0.572716839,0.333697791,,,,,,,
60,0.389921308,0.625754726,0.557720481,0.493981178,,,,,,,
60,0.392916124,0.63644462,0.568292683,0.435762749,,,,,,,
60,0.380281381,0.627338414,0.559661621,0.474720946,,,,,,,
60,0.384331799,0.635553796,0.567803088,0.43160429,,,,,,,
60,0.380002301,0.637335445,0.570736283,0.400087547,,,,,,,
60,0.386021911,0.642185489,0.576003824,0.373604728,,,,,,,
60,0.378277783,0.634069088,0.567849362,0.406434668,,,,,,,
60,0.380521218,0.627239434,0.559934319,0.466185161,,,,,,,
60,0.383907647,0.630901712,0.563636364,0.4445174,,,,,,,
60,0.384401462,0.622389389,0.554197815,0.522433793,,,,,,,
60,0.389847054,0.62644759,0.558054622,0.498577369,,,,,,,
60,0.380677559,0.637434425,0.572666025,0.364412344,,,,,,,
60,0.382470741,0.630109868,0.563087655,0.443204202,,,,,,,
60,0.392901775,0.632881322,0.564159952,0.46684176,,,,,,,
60,0.388869991,0.634662971,0.566697053,0.440577807,,,,,,,
60,0.38193009,0.637533406,0.573346272,0.353250164,,,,,,,
60,0.377953507,0.635355835,0.569259665,0.398336616,,,,,,,
60,0.391818254,0.633475205,0.565250151,0.452396586,,,,,,,
60,0.376328468,0.634860932,0.57156799,0.345589845,,,,,,,
60,0.391744832,0.635751757,0.568374096,0.422849639,,,,,,,
60,0.391120205,0.637533406,0.569952183,0.418910046,,,,,,,
60,0.382747227,0.622191428,0.554698865,0.504486759,,,,,,,
60,0.385283261,0.623973077,0.55628655,0.497045305,,,,,,,
60,0.380702869,0.633574186,0.568450971,0.386080105,,,,,,,
60,0.387645482,0.637830347,0.573481912,0.355219961,,,,,,,
60,0.386439612,0.63832525,0.570963239,0.41103086,,,,,,,
60,0.38194222,0.631396615,0.563908637,0.446924929,,,,,,,
60,0.383062949,0.628130258,0.560488677,0.469030422,,,,,,,
60,0.394565888,0.637038503,0.569256757,0.425257168,,,,,,,
60,0.384824337,0.636741562,0.569830666,0.408842197,,,,,,,
60,0.387132584,0.63634564,0.567998784,0.440358941,,,,,,,
60,0.394222125,0.630109868,0.561574896,0.478660538,,,,,,,
60,0.371570698,0.622884292,0.557300317,0.449551324,,,,,,,
60,0.374265648,0.633475205,0.568318081,0.387174436,,,,,,,
60,0.384185326,0.642581411,0.579859953,0.312759904,,,,,,,
60,0.383355251,0.640007918,0.574298469,0.372729262,,,,,,,
60,0.379790921,0.6324854,0.564868142,0.444079667,,,,,,,
60,0.387677513,0.634069088,0.567346308,0.41694025,,,,,,,
60,0.379116115,0.637632386,0.577659938,0.27949223,,,,,,,
60,0.369762267,0.6324854,0.568414322,0.369227402,,,,,,,
60,0.378140871,0.634069088,0.568488847,0.393302692,,,,,,,
60,0.383940757,0.639018113,0.571229913,0.416502517,,,,,,,
60,0.385307831,0.636939523,0.569425181,0.420223244,,,,,,,
60,0.378260528,0.630604771,0.56525807,0.403589407,,,,,,,
60,0.382440442,0.640007918,0.575137053,0.357408623,,,,,,,
60,0.386133556,0.636246659,0.569561158,0.406434668,,,,,,,
60,0.381510919,0.617341384,0.550379819,0.527029985,,,,,,,
60,0.381320644,0.631396615,0.56358164,0.454366382,,,,,,,
60,0.384496005,0.634069088,0.566100667,0.443641935,,,,,,,
60,0.387420195,0.631594576,0.564332371,0.440796673,,,,,,,
60,0.386129246,0.630208849,0.562735352,0.453053185,,,,,,,
60,0.384629492,0.633970108,0.567824326,0.405340337,,,,,,,
60,0.387832576,0.637830347,0.569465649,0.433574086,,,,,,,
60,0.383320412,0.640106899,0.573383672,0.391332896,,,,,,,
60,0.390429307,0.623478175,0.556027538,0.494200044,,,,,,,
60,0.387714763,0.632980303,0.56541559,0.440358941,,,,,,,
60,0.373721609,0.627338414,0.562989658,0.396804552,,,,,,,
60,0.384000331,0.637038503,0.571383349,0.382797111,,,,,,,
60,0.378700625,0.633376225,0.567294227,0.406653535,,,,,,,
60,0.386041781,0.629812927,0.562097378,0.46093237,,,,,,,
60,0.385657125,0.634662971,0.567269384,0.428321296,,,,,,,
60,0.379181366,0.635949718,0.571177504,0.369884001,,,,,,,
60,0.378233303,0.627338414,0.560523939,0.453709783,,,,,,,
60,0.387595607,0.640205879,0.57615786,0.342087984,,,,,,,
60,0.380904182,0.632188459,0.565025156,0.435543883,,,,,,,
60,0.377045512,0.623973077,0.557703837,0.460275772,,,,,,,
60,0.385704222,0.635751757,0.569247546,0.404902605,,,,,,,
60,0.374442417,0.636246659,0.574006623,0.321952287,,,,,,,
60,0.384722534,0.638226269,0.572333017,0.382797111,,,,,,,
60,0.376324939,0.630802732,0.564988381,0.41278179,,,,,,,
60,0.386169381,0.631891517,0.563394988,0.467279492,,,,,,,
60,0.381791096,0.630010888,0.563425431,0.433792953,,,,,,,
60,0.391207232,0.621102643,0.553440069,0.517399869,,,,,,,
60,0.390414363,0.631396615,0.562288073,0.484569928,,,,,,,
60,0.390979625,0.641888548,0.574611643,0.394834756,,,,,,,
60,0.374074692,0.629911907,0.563728501,0.425257168,,,,,,,
60,0.386929534,0.627437395,0.559673832,0.476253009,,,,,,,
60,0.37721904,0.628724141,0.561337732,0.459400306,,,,,,,
60,0.381119,0.633376225,0.567399096,0.404464872,,,,,,,
60,0.37724786,0.637533406,0.572132973,0.376012257,,,,,,,
60,0.371103878,0.627437395,0.560791421,0.449113592,,,,,,,
60,0.390992284,0.629614966,0.562358619,0.451302254,,,,,,,
60,0.386324883,0.620409779,0.553623612,0.49792077,,,,,,,
60,0.387447258,0.641888548,0.577128954,0.349310571,,,,,,,
60,0.375021708,0.634662971,0.568465377,0.403370541,,,,,,,
60,0.38688065,0.636741562,0.569657524,0.412344058,,,,,,,
60,0.377295076,0.623577155,0.555668605,0.505799956,,,,,,,
60,0.377353788,0.62258735,0.55542522,0.49266798,,,,,,,
60,0.387760177,0.63050579,0.561506769,0.487415189,,,,,,,
60,0.380746469,0.624368999,0.556413994,0.501422631,,,,,,,
60,0.373929702,0.639216074,0.578225533,0.292624207,,,,,,,
60,0.386186671,0.62644759,0.558241758,0.493762311,,,,,,,
60,0.387327986,0.61259032,0.546042457,0.556795798,,,,,,,
60,0.376061026,0.639414035,0.577450652,0.308382578,,,,,,,
60,0.380992603,0.639809957,0.576279528,0.334208798,,,,,,,
60,0.378398972,0.631198654,0.565460475,0.40927993,,,,,,,
60,0.379830786,0.634168069,0.567309175,0.419347779,,,,,,,
60,0.377076428,0.636741562,0.572232042,0.362004815,,,,,,,
60,0.386906705,0.633079283,0.565184513,0.447143795,,,,,,,
60,0.375786898,0.630109868,0.564898596,0.402932808,,,,,,,
70,0.375848934,0.634895472,0.569396143,0.386368617,,,,,,,
70,0.380416133,0.633706529,0.565785476,0.442472058,,,,,,,
70,0.378252417,0.623600515,0.557219892,0.46307254,,,,,,,
70,0.37800091,0.631923115,0.564634146,0.437650668,,,,,,,
70,0.363630919,0.625879322,0.560269567,0.430856892,,,,,,,
70,0.383819936,0.626771029,0.559332141,0.47008547,,,,,,,
70,0.385106745,0.622510651,0.554875383,0.503616042,,,,,,,
70,0.377961591,0.628158129,0.56033969,0.470962086,,,,,,,
70,0.386084823,0.639254929,0.571539417,0.412228797,,,,,,,
70,0.38698351,0.631526801,0.563765488,0.450361604,,,,,,,
70,0.386436252,0.632418508,0.563895131,0.462853386,,,,,,,
70,0.38738298,0.630734172,0.561470588,0.490247644,,,,,,,
70,0.382114867,0.627464579,0.560916401,0.444444444,,,,,,,
70,0.370094545,0.634697315,0.569106974,0.388998466,,,,,,,
70,0.373982114,0.620925394,0.553120946,0.520271751,,,,,,,
70,0.372790425,0.632616665,0.566023166,0.419022573,,,,,,,
70,0.38406242,0.632814822,0.566485648,0.412447951,,,,,,,
70,0.381003509,0.639651243,0.576301912,0.329826868,,,,,,,
70,0.379058767,0.626275637,0.558273169,0.487398641,,,,,,,
70,0.389126389,0.638065986,0.569849555,0.427569581,,,,,,,
70,0.390481768,0.627959972,0.56038864,0.466140697,,,,,,,
70,0.381205772,0.639354008,0.573946483,0.367740522,,,,,,,
70,0.378024419,0.633508372,0.565178033,0.452553145,,,,,,,
70,0.393394544,0.638165065,0.568962907,0.447512601,,,,,,,
70,0.382129665,0.628950758,0.560129374,0.490685952,,,,,,,
70,0.383430034,0.638065986,0.569571865,0.433267587,,,,,,,
70,0.383865468,0.639750322,0.572275066,0.405435021,,,,,,,
70,0.379395043,0.632418508,0.564670205,0.445321061,,,,,,,
70,0.388870904,0.640245715,0.572203285,0.414420337,,,,,,,
70,0.382957165,0.635093629,0.568514481,0.407407407,,,,,,,
70,0.380396553,0.631824036,0.564137513,0.447074293,,,,,,,
70,0.379088677,0.626374715,0.558235294,0.490247644,,,,,,,
70,0.384918148,0.634499158,0.568196005,0.40433925,,,,,,,
70,0.385416592,0.616466858,0.549301795,0.53802323,,,,,,,
70,0.386408322,0.634994551,0.565981084,0.459785229,,,,,,,
70,0.390366258,0.643218072,0.576665604,0.374972606,,,,,,,
70,0.384418788,0.632517586,0.564017991,0.461757616,,,,,,,
70,0.385724527,0.620727237,0.552885307,0.5229016,,,,,,,
70,0.384367712,0.639849401,0.574478331,0.365329827,,,,,,,
70,0.373235622,0.624393144,0.556515373,0.496822266,,,,,,,
70,0.370964492,0.628752601,0.562347188,0.434144203,,,,,,,
70,0.368660816,0.631526801,0.566248038,0.396011396,,,,,,,
70,0.38471384,0.631724958,0.563021454,0.470962086,,,,,,,
70,0.385190608,0.630734172,0.562109955,0.47490686,,,,,,,
70,0.37593643,0.629446151,0.561592576,0.46416831,,,,,,,
70,0.383725474,0.632418508,0.563666219,0.468113083,,,,,,,
70,0.381169193,0.626176558,0.559238152,0.461319307,,,,,,,
70,0.384789211,0.628554444,0.559590044,0.496822266,,,,,,,
70,0.386147204,0.638264143,0.57125,0.402586018,,,,,,,
70,0.379637159,0.635192708,0.568220536,0.4150778,,,,,,,
70,0.384811739,0.634003765,0.565684051,0.449704142,,,,,,,
70,0.372546289,0.630040622,0.563080201,0.440061363,,,,,,,
70,0.384440507,0.636579808,0.568226864,0.437431514,,,,,,,
70,0.379194687,0.635787179,0.569765613,0.393162393,,,,,,,
70,0.382088373,0.617457644,0.550795948,0.514354591,,,,,,,
70,0.381724006,0.625582087,0.557919622,0.483234714,,,,,,,
70,0.386888656,0.625681165,0.557746064,0.489590182,,,,,,,
70,0.381705678,0.632715744,0.564283569,0.459127767,,,,,,,
70,0.372899981,0.633904686,0.566933991,0.420994959,,,,,,,
70,0.395515788,0.633211136,0.564110201,0.471619549,,,,,,,
70,0.375910908,0.628752601,0.563670412,0.40433925,,,,,,,
70,0.375921785,0.628356287,0.562250843,0.429322814,,,,,,,
70,0.381787135,0.623402358,0.555766979,0.497260574,,,,,,,
70,0.385247973,0.640939265,0.577847786,0.321718168,,,,,,,
70,0.395477764,0.628455365,0.56033843,0.476440938,,,,,,,
70,0.386226768,0.629545229,0.560820785,0.484549638,,,,,,,
70,0.38002545,0.631724958,0.567442602,0.374534298,,,,,,,
70,0.38833836,0.637471515,0.568881439,0.438088977,,,,,,,
70,0.382290102,0.645298722,0.582591161,0.304185843,,,,,,,
70,0.37638802,0.631427722,0.564223678,0.438308131,,,,,,,
70,0.380652514,0.634400079,0.568535092,0.395792242,,,,,,,
70,0.372552705,0.618349351,0.550547419,0.541310541,,,,,,,
70,0.380292973,0.636877043,0.570134333,0.403024326,,,,,,,
70,0.382056453,0.617655801,0.550343249,0.532325225,,,,,,,
70,0.378658981,0.625978401,0.558146399,0.484987947,,,,,,,
70,0.378265994,0.638858615,0.574828823,0.344291037,,,,,,,
70,0.371324361,0.635390865,0.568375407,0.4150778,,,,,,,
70,0.384196042,0.638462301,0.572631914,0.378917379,,,,,,,
70,0.387357834,0.631427722,0.563278787,0.459785229,,,,,,,
70,0.373409444,0.628752601,0.560750447,0.471838703,,,,,,,
70,0.387462476,0.637273358,0.569792634,0.41617357,,,,,,,
70,0.383787576,0.639155851,0.576002641,0.327854482,,,,,,,
70,0.390430503,0.637768751,0.569715603,0.425597195,,,,,,,
70,0.378862023,0.641038343,0.580232161,0.283804515,,,,,,,
70,0.381374182,0.628158129,0.560106857,0.476660092,,,,,,,
70,0.378420304,0.627068265,0.559904034,0.461538462,,,,,,,
70,0.393509626,0.627068265,0.558862531,0.487398641,,,,,,,
70,0.378242943,0.635886258,0.569158879,0.406969099,,,,,,,
70,0.374859636,0.633012979,0.566723629,0.410694718,,,,,,,
70,0.383360557,0.634598236,0.56651969,0.441376288,,,,,,,
70,0.377987912,0.629644308,0.562095439,0.455840456,,,,,,,
70,0.365121212,0.618052115,0.551274623,0.513039667,,,,,,,
70,0.390636918,0.631031408,0.561864032,0.486083717,,,,,,,
70,0.378533228,0.635390865,0.569429156,0.393600701,,,,,,,
70,0.384423616,0.616764094,0.549678342,0.532982687,,,,,,,
70,0.388064946,0.636678886,0.56954362,0.411790489,,,,,,,
70,0.384995753,0.643118993,0.576040513,0.384834539,,,,,,,
70,0.391495084,0.631526801,0.562555588,0.478413325,,,,,,,
70,0.380790166,0.633012979,0.565522502,0.436554898,,,,,,,
70,0.386313254,0.638065986,0.570043103,0.423624808,,,,,,,
80,0.391878695,0.638500446,0.571250584,0.408114035,,,,,,,
80,0.385091861,0.64276505,0.576762821,0.368421053,,,,,,,
80,0.384695466,0.638599623,0.571540144,0.403947368,,,,,,,
80,0.386853684,0.63274819,0.564503989,0.456798246,,,,,,,
80,0.374455246,0.635326788,0.568545257,0.4125,,,,,,,
80,0.380079146,0.629078647,0.561048243,0.472807018,,,,,,,
80,0.380215617,0.636913617,0.5686574,0.435745614,,,,,,,
80,0.375790545,0.632351483,0.566964987,0.396710526,,,,,,,
80,0.385356484,0.632549836,0.56612529,0.417763158,,,,,,,
80,0.377632663,0.630665477,0.562462642,0.46754386,,,,,,,
80,0.381190527,0.641574928,0.574137931,0.399122807,,,,,,,
80,0.378046019,0.637607855,0.573467402,0.352192982,,,,,,,
80,0.383067517,0.635624318,0.570721584,0.373684211,,,,,,,
80,0.386716979,0.638401269,0.57089668,0.413596491,,,,,,,
80,0.381917578,0.63493008,0.565548098,0.470394737,,,,,,,
80,0.382119257,0.639393038,0.574636511,0.35745614,,,,,,,
80,0.387003512,0.640781513,0.576161091,0.350438596,,,,,,,
80,0.375597418,0.63463255,0.568889588,0.394298246,,,,,,,
80,0.379245813,0.62461569,0.556412869,0.506359649,,,,,,,
80,0.383777761,0.637409501,0.570868611,0.398684211,,,,,,,
80,0.384550497,0.641475751,0.576941866,0.346710526,,,,,,,
80,0.380983204,0.630169592,0.560950565,0.49495614,,,,,,,
80,0.394177142,0.640384806,0.572854914,0.405701754,,,,,,,
80,0.373030306,0.626202519,0.559969674,0.44627193,,,,,,,
80,0.367688741,0.633244074,0.566471314,0.421929825,,,,,,,
80,0.387949336,0.634434196,0.566091954,0.45,,,,,,,
80,0.384078646,0.638202916,0.570917574,0.410087719,,,,,,,
80,0.391136704,0.631657245,0.56240779,0.486403509,,,,,,,
80,0.379427049,0.636913617,0.570377329,0.400657895,,,,,,,
80,0.367208033,0.628582763,0.561996044,0.441447368,,,,,,,
80,0.381360231,0.639888922,0.574260592,0.371710526,,,,,,,
80,0.387894889,0.62679758,0.558508295,0.493640351,,,,,,,
80,0.382248451,0.639492215,0.571472724,0.419078947,,,,,,,
80,0.389290112,0.628186056,0.559641124,0.491008772,,,,,,,
80,0.379620676,0.629971239,0.562023044,0.465570175,,,,,,,
80,0.380899548,0.63245066,0.56519084,0.436403509,,,,,,,
80,0.369411523,0.624516513,0.558283133,0.456140351,,,,,,,
80,0.374875089,0.633442428,0.571193144,0.330701754,,,,,,,
80,0.380250138,0.631756422,0.564430245,0.441447368,,,,,,,
80,0.381393482,0.637707032,0.571316245,0.394517544,,,,,,,
80,0.386073579,0.635525141,0.567650206,0.434429825,,,,,,,
80,0.375839319,0.633541605,0.568705322,0.380482456,,,,,,,
80,0.37811255,0.627491818,0.560396635,0.459649123,,,,,,,
80,0.372460865,0.634335019,0.568946454,0.388377193,,,,,,,
80,0.388384242,0.637211147,0.569299324,0.427192982,,,,,,,
80,0.384298546,0.634731727,0.566550311,0.44495614,,,,,,,
80,0.382443547,0.636021025,0.567485593,0.446052632,,,,,,,
80,0.380480178,0.639095507,0.57243983,0.394078947,,,,,,,
80,0.378976448,0.632053952,0.565324316,0.426754386,,,,,,,
80,0.378137754,0.629177824,0.561535002,0.462938596,,,,,,,
80,0.375625332,0.634830904,0.569993622,0.375438596,,,,,,,
80,0.381400913,0.638202916,0.571630537,0.396052632,,,,,,,
80,0.387781778,0.636715263,0.568275232,0.440570175,,,,,,,
80,0.38120355,0.635525141,0.568679187,0.412938596,,,,,,,
80,0.374064013,0.634830904,0.573044925,0.317982456,,,,,,,
80,0.379583178,0.629673708,0.562880633,0.440350877,,,,,,,
80,0.383976637,0.637409501,0.570142768,0.413157895,,,,,,,
80,0.386381689,0.644351879,0.579601177,0.341666667,,,,,,,
80,0.384552116,0.638599623,0.572012579,0.394736842,,,,,,,
80,0.3845496,0.644153526,0.579541735,0.339912281,,,,,,,
80,0.382246025,0.64058316,0.573331244,0.399561404,,,,,,,
80,0.387195145,0.637508678,0.569905762,0.419517544,,,,,,,
80,0.380354001,0.641773282,0.580639673,0.289035088,,,,,,,
80,0.366053931,0.63245066,0.566781358,0.402192982,,,,,,,
80,0.377337947,0.625508281,0.558281296,0.475,,,,,,,
80,0.377257254,0.636219379,0.5684469,0.428947368,,,,,,,
80,0.382399563,0.630963007,0.564075149,0.435745614,,,,,,,
80,0.37854791,0.624417336,0.557115413,0.483991228,,,,,,,
80,0.361441945,0.625309928,0.56088446,0.408333333,,,,,,,
80,0.371514636,0.636318556,0.572519084,0.350219298,,,,,,,
80,0.388464249,0.640781513,0.573166927,0.405701754,,,,,,,
80,0.378204994,0.639393038,0.572413793,0.399122807,,,,,,,
80,0.384645585,0.632053952,0.56502448,0.433333333,,,,,,,
80,0.375360646,0.633244074,0.56759724,0.398245614,,,,,,,
80,0.368541195,0.633144897,0.570056957,0.347587719,,,,,,,
80,0.381879229,0.620251909,0.55291733,0.514692982,,,,,,,
80,0.382898361,0.618268373,0.550547419,0.542324561,,,,,,,
80,0.386497909,0.632252306,0.563279857,0.476315789,,,,,,,
80,0.375851998,0.638202916,0.571272273,0.403070175,,,,,,,
80,0.373886594,0.61866508,0.55125448,0.529605263,,,,,,,
80,0.378605629,0.638797977,0.572557698,0.387280702,,,,,,,
80,0.382208043,0.633442428,0.565217391,0.452631579,,,,,,,
80,0.381427732,0.638004562,0.569359756,0.438596491,,,,,,,
80,0.381873405,0.632946544,0.564421779,0.462061404,,,,,,,
80,0.378238625,0.624714867,0.557703748,0.474561404,,,,,,,
80,0.380949305,0.627590995,0.559550229,0.482236842,,,,,,,
80,0.377107395,0.616879897,0.549821301,0.533991228,,,,,,,
80,0.376422848,0.639095507,0.578866244,0.280482456,,,,,,,
80,0.384556368,0.616086482,0.548941611,0.543640351,,,,,,,
80,0.372405149,0.617871665,0.550681004,0.529605263,,,,,,,
80,0.385262886,0.62650005,0.557669959,0.509649123,,,,,,,
80,0.386719916,0.639194684,0.572644185,0.391666667,,,,,,,
80,0.383679191,0.639293861,0.571186179,0.421710526,,,,,,,
80,0.385735456,0.610036695,0.543928372,0.56754386,,,,,,,
80,0.377273892,0.622830507,0.555022532,0.508552632,,,,,,,
80,0.386438773,0.625409104,0.557581997,0.491008772,,,,,,,
80,0.378756402,0.633442428,0.565793482,0.439912281,,,,,,,
80,0.388570974,0.631161361,0.562416506,0.477412281,,,,,,,
80,0.378501816,0.622334623,0.555457227,0.486842105,,,,,,,
80,0.379547501,0.633442428,0.566790353,0.418421053,,,,,,,
90,0.383207117,0.630993746,0.563044131,0.461926706,,,,,,,
90,0.379187953,0.634964757,0.567713143,0.425938117,,,,,,,
90,0.383947843,0.636453887,0.569649805,0.409918806,,,,,,,
90,0.381777177,0.631490122,0.563927977,0.450296248,,,,,,,
90,0.383644325,0.637148814,0.570161792,0.410577134,,,,,,,
90,0.368473082,0.634170555,0.568769716,0.391266184,,,,,,,
90,0.366934934,0.624441576,0.557743957,0.470704411,,,,,,,
90,0.385997828,0.631291572,0.562177312,0.487601492,,,,,,,
90,0.366437715,0.628710414,0.561400872,0.459951723,,,,,,,
90,0.387308285,0.632482875,0.564160288,0.462146149,,,,,,,
90,0.378086832,0.631589397,0.564877301,0.430765855,,,,,,,
90,0.387232655,0.636950263,0.568472307,0.442176871,,,,,,,
90,0.381834281,0.633376353,0.567373674,0.407066052,,,,,,,
90,0.381647541,0.625930706,0.558108705,0.489795918,,,,,,,
90,0.375540286,0.623548099,0.55542675,0.514373491,,,,,,,
90,0.380083442,0.63258215,0.56482884,0.448760149,,,,,,,
90,0.391000958,0.638240842,0.570589145,0.419135396,,,,,,,
90,0.378962916,0.637248089,0.575438596,0.313364055,,,,,,,
90,0.371263605,0.62751911,0.559851301,0.475751591,,,,,,,
90,0.386917205,0.630596644,0.561452514,0.492648672,,,,,,,
90,0.373314035,0.624739402,0.55749593,0.482773755,,,,,,,
90,0.385928767,0.634567656,0.565746022,0.461926706,,,,,,,
90,0.385892373,0.632185049,0.563506261,0.472021066,,,,,,,
90,0.379408242,0.633972004,0.56594906,0.447443494,,,,,,,
90,0.371175497,0.630596644,0.563875306,0.436032478,,,,,,,
90,0.380567561,0.628908965,0.561256545,0.466973886,,,,,,,
90,0.387142277,0.620172739,0.552386412,0.53105113,,,,,,,
90,0.376695397,0.628114762,0.559292294,0.500768049,,,,,,,
90,0.377463284,0.634666931,0.568569195,0.403335528,,,,,,,
90,0.385512699,0.638141567,0.569195751,0.446126838,,,,,,,
90,0.376675277,0.628809689,0.561392975,0.461926706,,,,,,,
90,0.360823173,0.626129256,0.560409348,0.436690805,,,,,,,
90,0.375385669,0.633674178,0.567032627,0.419135396,,,,,,,
90,0.374574968,0.635461134,0.568743203,0.412552118,,,,,,,
90,0.383669143,0.633475628,0.564484867,0.471801624,,,,,,,
90,0.386269767,0.634666931,0.567018187,0.435813035,,,,,,,
90,0.377121796,0.619279261,0.55210739,0.520298442,,,,,,,
90,0.375831732,0.6239452,0.557430919,0.469168312,,,,,,,
